year,geo_id,state,county,hbi,margin-pct-pt-chg,shift_direction
2024,47077,Tennessee,"Henderson County, TN",62.52245,3.802196975,shift R
2024,47081,Tennessee,"Hickman County, TN",61.77096,5.681816926,shift R
2024,47083,Tennessee,"Houston County, TN",52.10512,7.980345047,shift R
2024,47085,Tennessee,"Humphreys County, TN",61.01278,6.244338528,shift R
2024,47089,Tennessee,"Jefferson County, TN",79.4298,4.891147689,shift R
2024,47093,Tennessee,"Knox County, TN",75.93522,4.274484093,shift R
2024,47097,Tennessee,"Lauderdale County, TN",51.62208,9.385159771,shift R
2024,47099,Tennessee,"Lawrence County, TN",62.50252,4.096053776,shift R
2024,47101,Tennessee,"Lewis County, TN",60.04599,4.720073925,shift R
2024,47103,Tennessee,"Lincoln County, TN",60.76281,4.614824461,shift R
2024,47105,Tennessee,"Loudon County, TN",67.28835,2.769668895,shift R
2024,47107,Tennessee,"McMinn County, TN",66.73903,3.681972604,shift R
2024,47109,Tennessee,"McNairy County, TN",60.28973,5.045013611,shift R
2024,47111,Tennessee,"Macon County, TN",48.52351,2.683167058,shift R
2024,47113,Tennessee,"Madison County, TN",75.10914,5.003626954,shift R
2024,47117,Tennessee,"Marshall County, TN",62.06431,6.620262698,shift R
2024,47119,Tennessee,"Maury County, TN",65.28196,7.933287998,shift R
2024,47123,Tennessee,"Monroe County, TN",68.56484,4.249252699,shift R
2024,47125,Tennessee,"Montgomery County, TN",62.78603,5.704660752,shift R
2024,47127,Tennessee,"Moore County, TN",57.38642,3.496823958,shift R
2024,47129,Tennessee,"Morgan County, TN",54.73645,4.281062983,shift R
2024,47133,Tennessee,"Overton County, TN",54.98902,5.56625615,shift R
2024,47141,Tennessee,"Putnam County, TN",72.10309,3.753494783,shift R
2024,47143,Tennessee,"Rhea County, TN",72.99542,3.204560105,shift R
2024,47145,Tennessee,"Roane County, TN",68.2895,3.475642034,shift R
2024,47147,Tennessee,"Robertson County, TN",65.27643,3.845809804,shift R
2024,47149,Tennessee,"Rutherford County, TN",71.0777,6.376995093,shift R
2024,47151,Tennessee,"Scott County, TN",60.0136,2.282769943,shift R
2024,47155,Tennessee,"Sevier County, TN",73.49096,3.668522105,shift R
2024,47157,Tennessee,"Shelby County, TN",55.25015,5.041802992,shift R
2024,47161,Tennessee,"Stewart County, TN",59.85464,4.742003529,shift R
2024,47163,Tennessee,"Sullivan County, TN",76.83036,3.019517754,shift R
2024,47165,Tennessee,"Sumner County, TN",59.86033,3.095476421,shift R
2024,47167,Tennessee,"Tipton County, TN",62.26568,4.365804129,shift R
2024,47169,Tennessee,"Trousdale County, TN",68.94059,10.78740106,shift R
2024,47171,Tennessee,"Unicoi County, TN",67.07001,1.972007053,shift R
2024,47173,Tennessee,"Union County, TN",61.76709,2.843772879,shift R
2024,47177,Tennessee,"Warren County, TN",56.74145,6.981312554,shift R
2024,47179,Tennessee,"Washington County, TN",79.02509,2.651929367,shift R
2024,47185,Tennessee,"White County, TN",69.42739,3.784785726,shift R
2024,47187,Tennessee,"Williamson County, TN",77.45196,6.401741644,shift R
2024,47189,Tennessee,"Wilson County, TN",61.33944,2.383959805,shift R
2024,48013,Texas,"Atascosa County, TX",49.4347,9.340156986,shift R
2024,48015,Texas,"Austin County, TX",59.90274,4.595168189,shift R
2024,48019,Texas,"Bandera County, TX",54.68153,2.472905928,shift R
2024,48021,Texas,"Bastrop County, TX",53.78487,4.755833953,shift R
2024,48027,Texas,"Bell County, TX",61.23475,7.49645466,shift R
2024,48029,Texas,"Bexar County, TX",50.08018,8.463414434,shift R
2024,48039,Texas,"Brazoria County, TX",69.04584,1.445435841,shift R
2024,48049,Texas,"Brown County, TX",59.34011,1.311706734,shift R
2024,48053,Texas,"Burnet County, TX",57.05443,2.901024254,shift R
2024,48055,Texas,"Caldwell County, TX",51.19894,5.075390111,shift R
2024,48059,Texas,"Callahan County, TX",45.10489,0.4003037091,shift R
2024,48061,Texas,"Cameron County, TX",63.50859,18.93046475,shift R
2024,48071,Texas,"Chambers County, TX",47.58182,3.925469706,shift R
2024,48085,Texas,"Collin County, TX",66.14047,6.77052616,shift R
2024,48089,Texas,"Colorado County, TX",58.86907,6.444427306,shift R
2024,48091,Texas,"Comal County, TX",54.14585,2.504762016,shift R
2024,48093,Texas,"Comanche County, TX",49.47107,2.949186129,shift R
2024,48097,Texas,"Cooke County, TX",58.80948,1.578956343,shift R
2024,48099,Texas,"Coryell County, TX",66.11332,7.267181052,shift R
2024,48113,Texas,"Dallas County, TX",61.6285,9.723051183,shift R
2024,48121,Texas,"Denton County, TX",64.06403,5.196169803,shift R
2024,48139,Texas,"Ellis County, TX",54.1979,-3.038313485,shift D
2024,48141,Texas,"El Paso County, TX",77.12281,19.2873247,shift R
2024,48143,Texas,"Erath County, TX",65.45642,3.961118436,shift R
2024,48147,Texas,"Fannin County, TX",50.61174,3.865509701,shift R
2024,48149,Texas,"Fayette County, TX",60.10281429,3.284928955,shift R
2024,48157,Texas,"Fort Bend County, TX",66.55038,9.119162215,shift R
2024,48167,Texas,"Galveston County, TX",62.93978,4.691434198,shift R
2024,48177,Texas,"Gonzales County, TX",49.52551,6.077690505,shift R
2024,48181,Texas,"Grayson County, TX",56.67583,4.022626636,shift R
2024,48187,Texas,"Guadalupe County, TX",43.32967,5.397563335,shift R
2024,48201,Texas,"Harris County, TX",63.82787,7.667029266,shift R
2024,48209,Texas,"Hays County, TX",51.3704,5.248775231,shift R
2024,48213,Texas,"Henderson County, TX",46.22722,3.294633953,shift R
2024,48215,Texas,"Hidalgo County, TX",59.67415,19.98853271,shift R
2024,48217,Texas,"Hill County, TX",57.12406,3.424407277,shift R
2024,48221,Texas,"Hood County, TX",50.73924,1.826431802,shift R
2024,48223,Texas,"Hopkins County, TX",56.01263,3.825116871,shift R
2024,48225,Texas,"Houston County, TX",49.64857,5.014810354,shift R
2024,48231,Texas,"Hunt County, TX",48.99133,2.920578383,shift R
2024,48249,Texas,"Jim Wells County, TX",55.63876,5.617006119,shift R
2024,48251,Texas,"Johnson County, TX",54.32862,-1.465689108,shift D
2024,48253,Texas,"Jones County, TX",43.63434,3.910019393,shift R
2024,48257,Texas,"Kaufman County, TX",46.87379,-6.076103794,shift D
2024,48259,Texas,"Kendall County, TX",66.74981,2.273967808,shift R
2024,48273,Texas,"Kleberg County, TX",53.84572,10.81830252,shift R
2024,48287,Texas,"Lee County, TX",50.34462,4.675246555,shift R
2024,48291,Texas,"Liberty County, TX",51.19817,1.931230449,shift R
2024,48309,Texas,"McLennan County, TX",77.90553,7.536631761,shift R
2024,48325,Texas,"Medina County, TX",51.80215,3.480013606,shift R
2024,48337,Texas,"Montague County, TX",54.92709,1.028269217,shift R
2024,48339,Texas,"Montgomery County, TX",50.83254,1.686622027,shift R
2024,48349,Texas,"Navarro County, TX",59.26635,6.318713739,shift R
2024,48363,Texas,"Palo Pinto County, TX",54.35185,3.047233598,shift R
2024,48367,Texas,"Parker County, TX",56.58823,1.727091996,shift R
2024,48397,Texas,"Rockwall County, TX",53.72765,4.963668562,shift R
2024,48407,Texas,"San Jacinto County, TX",58.41225,3.412675762,shift R
2024,48425,Texas,"Somervell County, TX",56.20071,3.466513902,shift R
2024,48439,Texas,"Tarrant County, TX",61.65726,5.376993407,shift R
2024,48441,Texas,"Taylor County, TX",54.18639,4.395412032,shift R
2024,48453,Texas,"Travis County, TX",52.89032,5.883012797,shift R
2024,48467,Texas,"Van Zandt County, TX",53.30483,2.245141614,shift R
2024,48469,Texas,"Victoria County, TX",54.79181,4.631823299,shift R
2024,48471,Texas,"Walker County, TX",60.79368,8.208203248,shift R
2024,48473,Texas,"Waller County, TX",57.96072,-1.822944775,shift D
2024,48477,Texas,"Washington County, TX",57.78845,4.752054947,shift R
2024,48481,Texas,"Wharton County, TX",56.91993,8.703686466,shift R
2024,48491,Texas,"Williamson County, TX",59.19043,3.814209148,shift R
2024,48493,Texas,"Wilson County, TX",48.21373,5.286848575,shift R
2024,48497,Texas,"Wise County, TX",45.58526,1.843402227,shift R
2024,49003,Utah,"Box Elder County, UT",62.22426,-2.671787834,shift D
2024,49005,Utah,"Cache County, UT",59.2053,-1.937516839,shift D
2024,49007,Utah,"Carbon County, UT",69.70875,-0.8027865775,shift D
2024,49011,Utah,"Davis County, UT",65.86509,-2.741459809,shift D
2024,49013,Utah,"Duchesne County, UT",69.98503,-1.870851318,shift D
2024,49021,Utah,"Iron County, UT",75.4105,0.8951800493,shift R
2024,49023,Utah,"Juab County, UT",53.88377,0.09986291204,shift R
2024,49027,Utah,"Millard County, UT",61.47463,-1.402999676,shift D
2024,49029,Utah,"Morgan County, UT",58.17974,-2.284221917,shift D
2024,49035,Utah,"Salt Lake County, UT",68.55776,1.685736203,shift R
2024,49039,Utah,"Sanpete County, UT",65.20499,-0.2493474249,shift D
2024,49041,Utah,"Sevier County, UT",62.52055,-0.03976648798,shift D
2024,49043,Utah,"Summit County, UT",69.66389,4.810901805,shift R
2024,49045,Utah,"Tooele County, UT",60.16706,2.794331206,shift R
2024,49047,Utah,"Uintah County, UT",76.60914,-1.681178038,shift D
2024,49049,Utah,"Utah County, UT",67.19098,-0.5441295289,shift D
2024,49051,Utah,"Wasatch County, UT",65.86147,2.382013411,shift R
2024,49053,Utah,"Washington County, UT",75.52078,1.041813655,shift R
2024,49057,Utah,"Weber County, UT",65.86871,0.7216461414,shift R
2024,50001,Vermont,"Addison County, VT",70.33943,5.175466272,shift R
2024,50003,Vermont,"Bennington County, VT",77.49859,5.510764768,shift R
2024,50005,Vermont,"Caledonia County, VT",62.81343,3.441967008,shift R
2024,50007,Vermont,"Chittenden County, VT",77.49654,3.086386482,shift R
2024,50011,Vermont,"Franklin County, VT",79.31951,6.32724866,shift R
2024,50013,Vermont,"Grand Isle County, VT",67.85284,2.116818742,shift R
2024,50015,Vermont,"Lamoille County, VT",81.60067,6.500179789,shift R
2024,50017,Vermont,"Orange County, VT",64.5509,4.860999841,shift R
2024,50019,Vermont,"Orleans County, VT",65.82396,6.174486902,shift R
2024,50021,Vermont,"Rutland County, VT",81.09828,5.555992102,shift R
2024,50023,Vermont,"Washington County, VT",72.10538,4.620399188,shift R
2024,50025,Vermont,"Windham County, VT",81.63252,7.291224183,shift R
2024,50027,Vermont,"Windsor County, VT",74.88161,4.797514236,shift R
2024,51001,Virginia,"Accomack County, VA",76.51091,3.209355287,shift R
2024,51003,Virginia,"Albemarle County, VA",77.95859,-0.201833324,shift D
2024,51013,Virginia,"Arlington County, VA",63.35899,6.053821482,shift R
2024,51015,Virginia,"Augusta County, VA",75.48378,0.2004984698,shift R
2024,51019,Virginia,"Bedford County, VA",83.93248,1.811466892,shift R
2024,51033,Virginia,"Caroline County, VA",68.59878,4.611940018,shift R
2024,51041,Virginia,"Chesterfield County, VA",75.70473,-3.039022802,shift D
2024,51043,Virginia,"Clarke County, VA",62.41095,3.057527594,shift R
2024,51047,Virginia,"Culpeper County, VA",72.3381,4.958420737,shift R
2024,51053,Virginia,"Dinwiddie County, VA",63.63575,6.701067823,shift R
2024,51059,Virginia,"Fairfax County, VA",70.84723,7.201766003,shift R
2024,51061,Virginia,"Fauquier County, VA",75.36012,4.188026679,shift R
2024,51069,Virginia,"Frederick County, VA",67.0957,0.7756541152,shift R
2024,51075,Virginia,"Goochland County, VA",77.15871,-0.9540056008,shift D
2024,51085,Virginia,"Hanover County, VA",78.85776,-1.218302586,shift D
2024,51087,Virginia,"Henrico County, VA",75.59677,0.3863025055,shift R
2024,51089,Virginia,"Henry County, VA",68.77432,3.612018225,shift R
2024,51093,Virginia,"Isle of Wight County, VA",65.00579,1.324071233,shift R
2024,51099,Virginia,"King George County, VA",69.89358,3.41774953,shift R
2024,51107,Virginia,"Loudoun County, VA",71.69031,8.848732094,shift R
2024,51113,Virginia,"Madison County, VA",66.14949,3.02652018,shift R
2024,51137,Virginia,"Orange County, VA",68.02013,3.142248226,shift R
2024,51139,Virginia,"Page County, VA",66.98998,3.174699879,shift R
2024,51145,Virginia,"Powhatan County, VA",76.51257,-0.3595129835,shift D
2024,51149,Virginia,"Prince George County, VA",71.80529,2.421937159,shift R
2024,51153,Virginia,"Prince William County, VA",78.1036,9.152838725,shift R
2024,51157,Virginia,"Rappahannock County, VA",60.7643,3.384637902,shift R
2024,51161,Virginia,"Roanoke County, VA",79.92082,1.053142571,shift R
2024,51163,Virginia,"Rockbridge County, VA",74.12069,1.039126591,shift R
2024,51165,Virginia,"Rockingham County, VA",79.30511,-0.1263540005,shift D
2024,51171,Virginia,"Shenandoah County, VA",77.43383,1.122866256,shift R
2024,51177,Virginia,"Spotsylvania County, VA",75.21853,1.731214687,shift R
2024,51179,Virginia,"Stafford County, VA",76.50905,2.499378557,shift R
2024,51183,Virginia,"Sussex County, VA",55.24445,7.854411432,shift R
2024,51187,Virginia,"Warren County, VA",75.55307,1.945661815,shift R
2024,51191,Virginia,"Washington County, VA",69.38768,0.6236694785,shift R
2024,51193,Virginia,"Westmoreland County, VA",74.07059,5.800459553,shift R
2024,51199,Virginia,"York County, VA",80.92246,-0.5229581503,shift D
2024,51510,Virginia,"Alexandria city, VA",65.91911,6.071387636,shift R
2024,51520,Virginia,"Bristol city, VA",67.94542,0.712001202,shift R
2024,51540,Virginia,"Charlottesville city, VA",84.52306,4.727580123,shift R
2024,51550,Virginia,"Chesapeake city, VA",70.04773,2.685679424,shift R
2024,51570,Virginia,"Colonial Heights city, VA",65.90668,-0.9376324698,shift D
2024,51600,Virginia,"Fairfax city, VA",77.85938,5.60815234,shift R
2024,51610,Virginia,"Falls Church city, VA",67.86657,3.064188921,shift R
2024,51620,Virginia,"Franklin city, VA",59.38108,2.868659802,shift R
2024,51630,Virginia,"Fredericksburg city, VA",63.41326,3.387118773,shift R
2024,51650,Virginia,"Hampton city, VA",80.29657,3.176553343,shift R
2024,51660,Virginia,"Harrisonburg city, VA",75.62703,6.748013539,shift R
2024,51670,Virginia,"Hopewell city, VA",70.86755,0.8837143813,shift R
2024,51680,Virginia,"Lynchburg city, VA",79.5197,6.744622173,shift R
2024,51683,Virginia,"Manassas city, VA",63.36273,9.508786465,shift R
2024,51685,Virginia,"Manassas Park city, VA",74.8627,10.61260603,shift R
2024,51700,Virginia,"Newport News city, VA",73.8822,2.953371454,shift R
2024,51710,Virginia,"Norfolk city, VA",78.39735,4.260202647,shift R
2024,51730,Virginia,"Petersburg city, VA",70.82209,4.19096792,shift R
2024,51735,Virginia,"Poquoson city, VA",71.7185,0.2266467925,shift R
2024,51740,Virginia,"Portsmouth city, VA",82.68569,2.143062817,shift R
2024,51760,Virginia,"Richmond city, VA",72.68439,2.196979411,shift R
2024,51770,Virginia,"Roanoke city, VA",86.99221,2.358299422,shift R
2024,51800,Virginia,"Suffolk city, VA",73.02775,1.498086533,shift R
2024,51810,Virginia,"Virginia Beach city, VA",79.11764,4.914070098,shift R
2024,51840,Virginia,"Winchester city, VA",69.94436,1.82193484,shift R
2024,53005,Washington,"Benton County, WA",82.26492,0.7152109197,shift R
2024,53007,Washington,"Chelan County, WA",67.47601,1.726157849,shift R
2024,53009,Washington,"Clallam County, WA",81.83763,-4.106358243,shift D
2024,53011,Washington,"Clark County, WA",71.6629,-1.901300735,shift D
2024,53015,Washington,"Cowlitz County, WA",65.66475,2.719622186,shift R
2024,53017,Washington,"Douglas County, WA",63.05323,2.863620216,shift R
2024,53021,Washington,"Franklin County, WA",76.03832,8.635176461,shift R
2024,53025,Washington,"Grant County, WA",67.03706,4.948481347,shift R
2024,53027,Washington,"Grays Harbor County, WA",67.27974,-0.1944956007,shift D
2024,53029,Washington,"Island County, WA",74.71168,-4.382114365,shift D
2024,53031,Washington,"Jefferson County, WA",73.08236,-4.254349411,shift D
2024,53033,Washington,"King County, WA",70.99736,1.608771274,shift R
2024,53035,Washington,"Kitsap County, WA",66.187,-2.316615429,shift D
2024,53037,Washington,"Kittitas County, WA",69.46169,4.316469223,shift R
2024,53039,Washington,"Klickitat County, WA",61.92997,0.1779874214,shift R
2024,53041,Washington,"Lewis County, WA",66.24555,0.2523718182,shift R
2024,53045,Washington,"Mason County, WA",59.00633,-1.389951317,shift D
2024,53047,Washington,"Okanogan County, WA",62.64068,1.424141108,shift R
2024,53049,Washington,"Pacific County, WA",65.89659,0.1513127628,shift R
2024,53051,Washington,"Pend Oreille County, WA",69.14724,2.776394143,shift R
2024,53053,Washington,"Pierce County, WA",70.22528,0.4757040287,shift R
2024,53055,Washington,"San Juan County, WA",72.71365,-0.4981068815,shift D
2024,53057,Washington,"Skagit County, WA",72.3863,-1.026362425,shift D
2024,53059,Washington,"Skamania County, WA",64.41579,2.07952552,shift R
2024,53061,Washington,"Snohomish County, WA",79.21067,1.743189817,shift R
2024,53063,Washington,"Spokane County, WA",72.32171,0.6100223514,shift R
2024,53065,Washington,"Stevens County, WA",67.22109,4.919068142,shift R
2024,53067,Washington,"Thurston County, WA",71.09502,-1.444997748,shift D
2024,53071,Washington,"Walla Walla County, WA",85.89455,3.587274841,shift R
2024,53073,Washington,"Whatcom County, WA",73.95599,-0.8181383802,shift D
2024,53077,Washington,"Yakima County, WA",76.34201,6.351482725,shift R
2024,54003,West Virginia,"Berkeley County, WV",71.98816,3.262344711,shift R
2024,54027,West Virginia,"Hampshire County, WV",63.70226,2.272890146,shift R
2024,54037,West Virginia,"Jefferson County, WV",65.85902,5.307938827,shift R
2024,54039,West Virginia,"Kanawha County, WV",64.3876,2.766254213,shift R
2024,54057,West Virginia,"Mineral County, WV",49.57776,2.833642287,shift R
2024,54065,West Virginia,"Morgan County, WV",66.97728,3.216897278,shift R
2024,54069,West Virginia,"Ohio County, WV",54.78763,0.1802457809,shift R
2024,54079,West Virginia,"Putnam County, WV",63.24449,3.799761282,shift R
2024,55001,Wisconsin,"Adams County, WI",64.37112,0.06689616919,shift R
2024,55003,Wisconsin,"Ashland County, WI",57.00389,6.137018766,shift R
2024,55005,Wisconsin,"Barron County, WI",69.00541,3.041695473,shift R
2024,55007,Wisconsin,"Bayfield County, WI",67.04618,3.000575773,shift R
2024,55009,Wisconsin,"Brown County, WI",77.58278,0.3155653107,shift R
2024,55011,Wisconsin,"Buffalo County, WI",62.3267,4.93736753,shift R
2024,55013,Wisconsin,"Burnett County, WI",66.7165,2.269117986,shift R
2024,55015,Wisconsin,"Calumet County, WI",70.33989,0.4162325096,shift R
2024,55017,Wisconsin,"Chippewa County, WI",64.94009,2.632381332,shift R
2024,55019,Wisconsin,"Clark County, WI",54.08734,2.166006655,shift R
2024,55021,Wisconsin,"Columbia County, WI",66.29196,3.064896569,shift R
2024,55023,Wisconsin,"Crawford County, WI",56.25566,5.929272895,shift R
2024,55025,Wisconsin,"Dane County, WI",73.83525,1.088470257,shift R
2024,55027,Wisconsin,"Dodge County, WI",69.46325,1.901177604,shift R
2024,55029,Wisconsin,"Door County, WI",73.42323,-0.773684717,shift D
2024,55033,Wisconsin,"Dunn County, WI",64.04812,2.028996101,shift R
2024,55035,Wisconsin,"Eau Claire County, WI",65.73271,0.2168886308,shift R
2024,55039,Wisconsin,"Fond du Lac County, WI",73.97218,2.193410228,shift R
2024,55043,Wisconsin,"Grant County, WI",61.24388,6.221363808,shift R
2024,55045,Wisconsin,"Green County, WI",57.40385,2.923976577,shift R
2024,55047,Wisconsin,"Green Lake County, WI",61.54574,0.4290458845,shift R
2024,55049,Wisconsin,"Iowa County, WI",62.37035,6.099424235,shift R
2024,55053,Wisconsin,"Jackson County, WI",59.79851,4.447976826,shift R
2024,55055,Wisconsin,"Jefferson County, WI",69.49288,1.106386788,shift R
2024,55057,Wisconsin,"Juneau County, WI",64.61812,2.895677808,shift R
2024,55059,Wisconsin,"Kenosha County, WI",64.20462,3.094401638,shift R
2024,55063,Wisconsin,"La Crosse County, WI",75.63289,4.162975994,shift R
2024,55065,Wisconsin,"Lafayette County, WI",52.11706,6.548102477,shift R
2024,55067,Wisconsin,"Langlade County, WI",61.18158,2.110489615,shift R
2024,55069,Wisconsin,"Lincoln County, WI",64.83268,2.405200507,shift R
2024,55071,Wisconsin,"Manitowoc County, WI",68.81525,0.1559214997,shift R
2024,55073,Wisconsin,"Marathon County, WI",65.39723,0.819863733,shift R
2024,55075,Wisconsin,"Marinette County, WI",59.76781,3.369369451,shift R
2024,55077,Wisconsin,"Marquette County, WI",63.20952,2.086850768,shift R
2024,55079,Wisconsin,"Milwaukee County, WI",71.26729,1.409458445,shift R
2024,55081,Wisconsin,"Monroe County, WI",70.56775,2.256989162,shift R
2024,55083,Wisconsin,"Oconto County, WI",63.84043,2.015786512,shift R
2024,55085,Wisconsin,"Oneida County, WI",78.2758,2.850530614,shift R
2024,55087,Wisconsin,"Outagamie County, WI",74.11459,0.2444272268,shift R
2024,55089,Wisconsin,"Ozaukee County, WI",72.62714,-1.59032675,shift D
2024,55091,Wisconsin,"Pepin County, WI",51.38849,2.854333004,shift R
2024,55093,Wisconsin,"Pierce County, WI",77.17673,3.812770799,shift R
2024,55095,Wisconsin,"Polk County, WI",63.01882,3.479837501,shift R
2024,55097,Wisconsin,"Portage County, WI",66.09039,1.587642891,shift R
2024,55101,Wisconsin,"Racine County, WI",65.53174,2.098477799,shift R
2024,55103,Wisconsin,"Richland County, WI",55.34778,3.361168128,shift R
2024,55105,Wisconsin,"Rock County, WI",67.70423,3.873974641,shift R
2024,55107,Wisconsin,"Rusk County, WI",57.16677,4.03006468,shift R
2024,55109,Wisconsin,"St. Croix County, WI",65.85663,3.360063067,shift R
2024,55111,Wisconsin,"Sauk County, WI",68.93589,3.353998674,shift R
2024,55113,Wisconsin,"Sawyer County, WI",67.48323,3.116719037,shift R
2024,55115,Wisconsin,"Shawano County, WI",65.54903,-0.05467695952,shift D
2024,55117,Wisconsin,"Sheboygan County, WI",72.92726,0.3952182288,shift R
2024,55119,Wisconsin,"Taylor County, WI",58.82066,1.765771686,shift R
2024,55121,Wisconsin,"Trempealeau County, WI",59.62517,4.852578801,shift R
2024,55123,Wisconsin,"Vernon County, WI",57.75562,2.989236296,shift R
2024,55125,Wisconsin,"Vilas County, WI",72.81394,1.152593891,shift R
2024,55127,Wisconsin,"Walworth County, WI",72.25184,2.981147669,shift R
2024,55129,Wisconsin,"Washburn County, WI",64.51404,4.494256865,shift R
2024,55131,Wisconsin,"Washington County, WI",66.54525,-1.842399293,shift D
2024,55133,Wisconsin,"Waukesha County, WI",72.4866,-1.122633766,shift D
2024,55135,Wisconsin,"Waupaca County, WI",66.14136,1.635449866,shift R
2024,55137,Wisconsin,"Waushara County, WI",71.84067,1.167369439,shift R
2024,55139,Wisconsin,"Winnebago County, WI",71.16222,0.769580346,shift R
2024,55141,Wisconsin,"Wood County, WI",56.22785,0.6418962427,shift R
2024,56025,Wyoming,"Natrona County, WY",78.38953,0.5961045342,shift R
